cpu
Loading Hopkins155 data from: data/test_samples/
finished loading data for 2 sequences
Pretraining Epoch 1/10, Avg Loss: 5.5678
Full Training Epoch 1789/5000, Avg Loss: 4.8720
Full Training Epoch 1790/5000, Avg Loss: 4.8718
Full Training Epoch 1791/5000, Avg Loss: 4.8665
Full Training Epoch 1792/5000, Avg Loss: 4.8675
Full Training Epoch 1793/5000, Avg Loss: 4.8709
Full Training Epoch 1794/5000, Avg Loss: 4.9303
Full Training Epoch 1795/5000, Avg Loss: 4.8693
Full Training Epoch 1796/5000, Avg Loss: 4.8663
Full Training Epoch 1797/5000, Avg Loss: 4.8658
Full Training Epoch 1798/5000, Avg Loss: 4.8657
Full Training Epoch 1799/5000, Avg Loss: 4.8656
Full Training Epoch 1800/5000, Avg Loss: 4.8656
Full Training Epoch 1801/5000, Avg Loss: 4.8656
Full Training Epoch 1802/5000, Avg Loss: 4.8655
Full Training Epoch 1803/5000, Avg Loss: 4.8655
Full Training Epoch 1804/5000, Avg Loss: 4.8654
Full Training Epoch 1805/5000, Avg Loss: 4.8654
Full Training Epoch 1806/5000, Avg Loss: 4.8654
Full Training Epoch 1807/5000, Avg Loss: 4.8735
Full Training Epoch 1808/5000, Avg Loss: 4.9578
Full Training Epoch 1809/5000, Avg Loss: 4.8809
Full Training Epoch 1810/5000, Avg Loss: 4.8700
Full Training Epoch 1811/5000, Avg Loss: 4.8756
Full Training Epoch 1812/5000, Avg Loss: 4.8675
Full Training Epoch 1813/5000, Avg Loss: 4.8665
Full Training Epoch 1814/5000, Avg Loss: 4.8659
Full Training Epoch 1815/5000, Avg Loss: 4.8665
Full Training Epoch 1816/5000, Avg Loss: 4.8787
Full Training Epoch 1817/5000, Avg Loss: 4.8927
Full Training Epoch 1818/5000, Avg Loss: 4.8828
Full Training Epoch 1819/5000, Avg Loss: 4.8685
Full Training Epoch 1820/5000, Avg Loss: 4.8662
Full Training Epoch 1821/5000, Avg Loss: 4.8671
Full Training Epoch 1822/5000, Avg Loss: 4.8658
Full Training Epoch 1823/5000, Avg Loss: 4.8658
Full Training Epoch 1824/5000, Avg Loss: 4.8660
Full Training Epoch 1825/5000, Avg Loss: 4.8660
Full Training Epoch 1826/5000, Avg Loss: 4.8810
Full Training Epoch 1827/5000, Avg Loss: 4.8761
Full Training Epoch 1828/5000, Avg Loss: 4.8841
Full Training Epoch 1829/5000, Avg Loss: 4.8735
Full Training Epoch 1830/5000, Avg Loss: 4.8689
Full Training Epoch 1831/5000, Avg Loss: 4.8720
Full Training Epoch 1832/5000, Avg Loss: 4.8732
Full Training Epoch 1833/5000, Avg Loss: 4.8667
Full Training Epoch 1834/5000, Avg Loss: 4.8666
Full Training Epoch 1835/5000, Avg Loss: 4.9209
Full Training Epoch 1836/5000, Avg Loss: 4.8778
Full Training Epoch 1837/5000, Avg Loss: 4.8675
Full Training Epoch 1838/5000, Avg Loss: 4.8668
Full Training Epoch 1839/5000, Avg Loss: 4.8673
Full Training Epoch 1840/5000, Avg Loss: 4.8671
Full Training Epoch 1841/5000, Avg Loss: 4.8782
Full Training Epoch 1842/5000, Avg Loss: 4.8672
Full Training Epoch 1843/5000, Avg Loss: 4.8658
Full Training Epoch 1844/5000, Avg Loss: 4.8658
Full Training Epoch 1845/5000, Avg Loss: 4.8700
Full Training Epoch 1846/5000, Avg Loss: 4.9036
Full Training Epoch 1847/5000, Avg Loss: 4.9164
Full Training Epoch 1848/5000, Avg Loss: 4.8706
Full Training Epoch 1849/5000, Avg Loss: 4.8667
Full Training Epoch 1850/5000, Avg Loss: 4.8666
Full Training Epoch 1851/5000, Avg Loss: 4.8666
Full Training Epoch 1852/5000, Avg Loss: 4.8670
Full Training Epoch 1853/5000, Avg Loss: 4.8678
Full Training Epoch 1854/5000, Avg Loss: 4.8680
Full Training Epoch 1855/5000, Avg Loss: 4.8728
Full Training Epoch 1856/5000, Avg Loss: 4.8711
Full Training Epoch 1857/5000, Avg Loss: 4.9247
Full Training Epoch 1858/5000, Avg Loss: 4.8800
Full Training Epoch 1859/5000, Avg Loss: 4.8671
Full Training Epoch 1860/5000, Avg Loss: 4.8663
Full Training Epoch 1861/5000, Avg Loss: 4.8660
Full Training Epoch 1862/5000, Avg Loss: 4.8674
Full Training Epoch 1863/5000, Avg Loss: 4.8671
Full Training Epoch 1864/5000, Avg Loss: 4.8665
Full Training Epoch 1865/5000, Avg Loss: 4.8669
Full Training Epoch 1866/5000, Avg Loss: 4.8689
Full Training Epoch 1867/5000, Avg Loss: 4.8745
Full Training Epoch 1868/5000, Avg Loss: 4.8724
Full Training Epoch 1869/5000, Avg Loss: 4.8685
Full Training Epoch 1870/5000, Avg Loss: 4.8677
Full Training Epoch 1871/5000, Avg Loss: 4.8701
Full Training Epoch 1872/5000, Avg Loss: 4.9022
Full Training Epoch 1873/5000, Avg Loss: 4.8943
Full Training Epoch 1874/5000, Avg Loss: 4.8690
Full Training Epoch 1875/5000, Avg Loss: 4.8672
Full Training Epoch 1876/5000, Avg Loss: 4.8665
Full Training Epoch 1877/5000, Avg Loss: 4.8663
Full Training Epoch 1878/5000, Avg Loss: 4.8658
Full Training Epoch 1879/5000, Avg Loss: 4.8657
Full Training Epoch 1880/5000, Avg Loss: 4.8660
Full Training Epoch 1881/5000, Avg Loss: 4.8662
Full Training Epoch 1882/5000, Avg Loss: 4.9058
Full Training Epoch 1883/5000, Avg Loss: 4.8836
Full Training Epoch 1884/5000, Avg Loss: 4.8702
Full Training Epoch 1885/5000, Avg Loss: 4.8663
Full Training Epoch 1886/5000, Avg Loss: 4.8662
Full Training Epoch 1887/5000, Avg Loss: 4.8663
Full Training Epoch 1888/5000, Avg Loss: 4.8663
Full Training Epoch 1889/5000, Avg Loss: 4.8658
Full Training Epoch 1890/5000, Avg Loss: 4.8661
Full Training Epoch 1891/5000, Avg Loss: 4.8657
Full Training Epoch 1892/5000, Avg Loss: 4.8672
Full Training Epoch 1893/5000, Avg Loss: 4.9737
Full Training Epoch 1894/5000, Avg Loss: 4.9188
Full Training Epoch 1895/5000, Avg Loss: 4.8707
Full Training Epoch 1896/5000, Avg Loss: 4.8679
Full Training Epoch 1897/5000, Avg Loss: 4.8669
Full Training Epoch 1898/5000, Avg Loss: 4.8663
Full Training Epoch 1899/5000, Avg Loss: 4.8668
Full Training Epoch 1900/5000, Avg Loss: 4.8730
Full Training Epoch 1901/5000, Avg Loss: 4.8682
Full Training Epoch 1902/5000, Avg Loss: 4.8664
Full Training Epoch 1903/5000, Avg Loss: 4.8673
Full Training Epoch 1904/5000, Avg Loss: 4.8664
Full Training Epoch 1905/5000, Avg Loss: 4.8664
Full Training Epoch 1906/5000, Avg Loss: 4.8768
Full Training Epoch 1907/5000, Avg Loss: 4.8861
Full Training Epoch 1908/5000, Avg Loss: 4.8694
Full Training Epoch 1909/5000, Avg Loss: 4.8717
Full Training Epoch 1910/5000, Avg Loss: 4.8785
Full Training Epoch 1911/5000, Avg Loss: 4.8663
Full Training Epoch 1912/5000, Avg Loss: 4.8678
Full Training Epoch 1913/5000, Avg Loss: 4.8694
Full Training Epoch 1914/5000, Avg Loss: 4.9646
Full Training Epoch 1915/5000, Avg Loss: 4.8870
Full Training Epoch 1916/5000, Avg Loss: 4.8690
Full Training Epoch 1917/5000, Avg Loss: 4.8668
Full Training Epoch 1918/5000, Avg Loss: 4.8661
Full Training Epoch 1919/5000, Avg Loss: 4.8659
Full Training Epoch 1920/5000, Avg Loss: 4.8660
Full Training Epoch 1921/5000, Avg Loss: 4.8659
Full Training Epoch 1922/5000, Avg Loss: 4.8657
Full Training Epoch 1923/5000, Avg Loss: 4.8656
Full Training Epoch 1924/5000, Avg Loss: 4.8664
Full Training Epoch 1925/5000, Avg Loss: 4.8660
Full Training Epoch 1926/5000, Avg Loss: 4.8657
Full Training Epoch 1927/5000, Avg Loss: 4.8656
Full Training Epoch 1928/5000, Avg Loss: 4.8656
Full Training Epoch 1929/5000, Avg Loss: 4.8676
Full Training Epoch 1930/5000, Avg Loss: 4.9139
Full Training Epoch 1931/5000, Avg Loss: 4.8801
Full Training Epoch 1932/5000, Avg Loss: 4.8703
Full Training Epoch 1933/5000, Avg Loss: 4.8668
Full Training Epoch 1934/5000, Avg Loss: 4.8666
Full Training Epoch 1935/5000, Avg Loss: 4.8658
Full Training Epoch 1936/5000, Avg Loss: 4.8671
Full Training Epoch 1937/5000, Avg Loss: 4.8673
Full Training Epoch 1938/5000, Avg Loss: 4.8695
Full Training Epoch 1939/5000, Avg Loss: 4.8706
Full Training Epoch 1940/5000, Avg Loss: 4.8828
Full Training Epoch 1941/5000, Avg Loss: 4.9307
Full Training Epoch 1942/5000, Avg Loss: 4.8700
Full Training Epoch 1943/5000, Avg Loss: 4.8666
Full Training Epoch 1944/5000, Avg Loss: 4.8660
Full Training Epoch 1945/5000, Avg Loss: 4.8659
Full Training Epoch 1946/5000, Avg Loss: 4.8658
Full Training Epoch 1947/5000, Avg Loss: 4.8657
Full Training Epoch 1948/5000, Avg Loss: 4.8656
Full Training Epoch 1949/5000, Avg Loss: 4.8655
Full Training Epoch 1950/5000, Avg Loss: 4.8655
Full Training Epoch 1951/5000, Avg Loss: 4.8657
Full Training Epoch 1952/5000, Avg Loss: 4.8655
Full Training Epoch 1953/5000, Avg Loss: 4.8655
Full Training Epoch 1954/5000, Avg Loss: 4.8656
Full Training Epoch 1955/5000, Avg Loss: 4.8737
Full Training Epoch 1956/5000, Avg Loss: 4.9103
Full Training Epoch 1957/5000, Avg Loss: 4.8746
Full Training Epoch 1958/5000, Avg Loss: 4.8665
Full Training Epoch 1959/5000, Avg Loss: 4.8670
Full Training Epoch 1960/5000, Avg Loss: 4.8671
Full Training Epoch 1961/5000, Avg Loss: 4.8664
Full Training Epoch 1962/5000, Avg Loss: 4.8674
Full Training Epoch 1963/5000, Avg Loss: 4.8662
Full Training Epoch 1964/5000, Avg Loss: 4.8683
Full Training Epoch 1965/5000, Avg Loss: 4.8680
Full Training Epoch 1966/5000, Avg Loss: 4.9328
Full Training Epoch 1967/5000, Avg Loss: 4.8802
Full Training Epoch 1968/5000, Avg Loss: 4.8703
Full Training Epoch 1969/5000, Avg Loss: 4.8688
Full Training Epoch 1970/5000, Avg Loss: 4.8700
Full Training Epoch 1971/5000, Avg Loss: 4.8700
Full Training Epoch 1972/5000, Avg Loss: 4.8677
Full Training Epoch 1973/5000, Avg Loss: 4.8675
Full Training Epoch 1974/5000, Avg Loss: 4.8662
Full Training Epoch 1975/5000, Avg Loss: 4.8671
Full Training Epoch 1976/5000, Avg Loss: 4.8662
Full Training Epoch 1977/5000, Avg Loss: 4.8898
Full Training Epoch 1978/5000, Avg Loss: 4.8965
Full Training Epoch 1979/5000, Avg Loss: 4.8832
Full Training Epoch 1980/5000, Avg Loss: 4.8688
Full Training Epoch 1981/5000, Avg Loss: 4.8672
Full Training Epoch 1982/5000, Avg Loss: 4.8662
Full Training Epoch 1983/5000, Avg Loss: 4.8662
Full Training Epoch 1984/5000, Avg Loss: 4.8658
Full Training Epoch 1985/5000, Avg Loss: 4.8664
Full Training Epoch 1986/5000, Avg Loss: 4.8667
Full Training Epoch 1987/5000, Avg Loss: 4.8663
Full Training Epoch 1988/5000, Avg Loss: 4.8937
Full Training Epoch 1989/5000, Avg Loss: 4.8860
Full Training Epoch 1990/5000, Avg Loss: 4.8752
Full Training Epoch 1991/5000, Avg Loss: 4.8715
Full Training Epoch 1992/5000, Avg Loss: 4.8687
Full Training Epoch 1993/5000, Avg Loss: 4.8659
Full Training Epoch 1994/5000, Avg Loss: 4.8657
Full Training Epoch 1995/5000, Avg Loss: 4.8656
Full Training Epoch 1996/5000, Avg Loss: 4.8655
Full Training Epoch 1997/5000, Avg Loss: 4.8655
Full Training Epoch 1998/5000, Avg Loss: 4.8654
Full Training Epoch 1999/5000, Avg Loss: 4.8654
Full Training Epoch 2000/5000, Avg Loss: 4.8655
Full Training Epoch 2001/5000, Avg Loss: 4.8655
Full Training Epoch 2002/5000, Avg Loss: 4.8655
Full Training Epoch 2003/5000, Avg Loss: 4.8731
Full Training Epoch 2004/5000, Avg Loss: 4.9337
Full Training Epoch 2005/5000, Avg Loss: 4.8892
Full Training Epoch 2006/5000, Avg Loss: 4.8709
Full Training Epoch 2007/5000, Avg Loss: 4.8671
Full Training Epoch 2008/5000, Avg Loss: 4.8665
Full Training Epoch 2009/5000, Avg Loss: 4.8666
Full Training Epoch 2010/5000, Avg Loss: 4.8663
Full Training Epoch 2011/5000, Avg Loss: 4.8720
Full Training Epoch 2012/5000, Avg Loss: 4.8688
Full Training Epoch 2013/5000, Avg Loss: 4.8898
Full Training Epoch 2014/5000, Avg Loss: 4.8738
Full Training Epoch 2015/5000, Avg Loss: 4.8664
Full Training Epoch 2016/5000, Avg Loss: 4.8658
Full Training Epoch 2017/5000, Avg Loss: 4.8665
Full Training Epoch 2018/5000, Avg Loss: 4.8661
Full Training Epoch 2019/5000, Avg Loss: 4.8674
Full Training Epoch 2020/5000, Avg Loss: 4.8669
Full Training Epoch 2021/5000, Avg Loss: 4.8688
Full Training Epoch 2022/5000, Avg Loss: 4.9147
Full Training Epoch 2023/5000, Avg Loss: 4.8824
Full Training Epoch 2024/5000, Avg Loss: 4.8704
Full Training Epoch 2025/5000, Avg Loss: 4.8662
Full Training Epoch 2026/5000, Avg Loss: 4.8658
Full Training Epoch 2027/5000, Avg Loss: 4.8661
Full Training Epoch 2028/5000, Avg Loss: 4.8659
Full Training Epoch 2029/5000, Avg Loss: 4.8659
Full Training Epoch 2030/5000, Avg Loss: 4.8665
Full Training Epoch 2031/5000, Avg Loss: 4.8706
Full Training Epoch 2032/5000, Avg Loss: 4.8664
Full Training Epoch 2033/5000, Avg Loss: 4.8657
Full Training Epoch 2034/5000, Avg Loss: 4.8657
Full Training Epoch 2035/5000, Avg Loss: 4.8687
Full Training Epoch 2036/5000, Avg Loss: 4.9292
Full Training Epoch 2037/5000, Avg Loss: 4.8892
Full Training Epoch 2038/5000, Avg Loss: 4.8906
Full Training Epoch 2039/5000, Avg Loss: 4.8680
Full Training Epoch 2040/5000, Avg Loss: 4.8662
Full Training Epoch 2041/5000, Avg Loss: 4.8658
Full Training Epoch 2042/5000, Avg Loss: 4.8657
Full Training Epoch 2043/5000, Avg Loss: 4.8656
Full Training Epoch 2044/5000, Avg Loss: 4.8656
Full Training Epoch 2045/5000, Avg Loss: 4.8658
Full Training Epoch 2046/5000, Avg Loss: 4.8725
Full Training Epoch 2047/5000, Avg Loss: 4.9486
Full Training Epoch 2048/5000, Avg Loss: 4.8736
Full Training Epoch 2049/5000, Avg Loss: 4.8791
Full Training Epoch 2050/5000, Avg Loss: 4.8697
Full Training Epoch 2051/5000, Avg Loss: 4.8687
Full Training Epoch 2052/5000, Avg Loss: 4.8662
Full Training Epoch 2053/5000, Avg Loss: 4.8657
Full Training Epoch 2054/5000, Avg Loss: 4.8656
Full Training Epoch 2055/5000, Avg Loss: 4.8656
Full Training Epoch 2056/5000, Avg Loss: 4.8655
Full Training Epoch 2057/5000, Avg Loss: 4.8655
Full Training Epoch 2058/5000, Avg Loss: 4.8655
Full Training Epoch 2059/5000, Avg Loss: 4.8671
Full Training Epoch 2060/5000, Avg Loss: 4.8962
Full Training Epoch 2061/5000, Avg Loss: 4.9339
Full Training Epoch 2062/5000, Avg Loss: 4.8744
Full Training Epoch 2063/5000, Avg Loss: 4.8670
Full Training Epoch 2064/5000, Avg Loss: 4.8662
Full Training Epoch 2065/5000, Avg Loss: 4.8659
Full Training Epoch 2066/5000, Avg Loss: 4.8658
Full Training Epoch 2067/5000, Avg Loss: 4.8656
Full Training Epoch 2068/5000, Avg Loss: 4.8657
Full Training Epoch 2069/5000, Avg Loss: 4.8657
Full Training Epoch 2070/5000, Avg Loss: 4.8657
Full Training Epoch 2071/5000, Avg Loss: 4.8656
Full Training Epoch 2072/5000, Avg Loss: 4.8655
Full Training Epoch 2073/5000, Avg Loss: 4.8655
Full Training Epoch 2074/5000, Avg Loss: 4.9288
Full Training Epoch 2075/5000, Avg Loss: 4.9573
Full Training Epoch 2076/5000, Avg Loss: 4.8779
Full Training Epoch 2077/5000, Avg Loss: 4.8681
Full Training Epoch 2078/5000, Avg Loss: 4.8668
Full Training Epoch 2079/5000, Avg Loss: 4.8669
Full Training Epoch 2080/5000, Avg Loss: 4.8697
Full Training Epoch 2081/5000, Avg Loss: 4.8677
Full Training Epoch 2082/5000, Avg Loss: 4.8662
Full Training Epoch 2083/5000, Avg Loss: 4.8660
Full Training Epoch 2084/5000, Avg Loss: 4.8658
Full Training Epoch 2085/5000, Avg Loss: 4.8661
Full Training Epoch 2086/5000, Avg Loss: 4.8930
Full Training Epoch 2087/5000, Avg Loss: 4.8967
Full Training Epoch 2088/5000, Avg Loss: 4.8745
Full Training Epoch 2089/5000, Avg Loss: 4.8665
Full Training Epoch 2090/5000, Avg Loss: 4.8658
Full Training Epoch 2091/5000, Avg Loss: 4.8657
Full Training Epoch 2092/5000, Avg Loss: 4.8656
Full Training Epoch 2093/5000, Avg Loss: 4.8655
Full Training Epoch 2094/5000, Avg Loss: 4.8663
Full Training Epoch 2095/5000, Avg Loss: 4.8682
Full Training Epoch 2096/5000, Avg Loss: 4.8748
Full Training Epoch 2097/5000, Avg Loss: 4.9108
Full Training Epoch 2098/5000, Avg Loss: 4.8854
Full Training Epoch 2099/5000, Avg Loss: 4.8687
Full Training Epoch 2100/5000, Avg Loss: 4.8661
Full Training Epoch 2101/5000, Avg Loss: 4.8658
Full Training Epoch 2102/5000, Avg Loss: 4.8657
Full Training Epoch 2103/5000, Avg Loss: 4.8656
Full Training Epoch 2104/5000, Avg Loss: 4.8655
Full Training Epoch 2105/5000, Avg Loss: 4.8655
Full Training Epoch 2106/5000, Avg Loss: 4.8654
Full Training Epoch 2107/5000, Avg Loss: 4.8654
Full Training Epoch 2108/5000, Avg Loss: 4.8655
Full Training Epoch 2109/5000, Avg Loss: 4.8657
Full Training Epoch 2110/5000, Avg Loss: 4.9350
Full Training Epoch 2111/5000, Avg Loss: 4.9057
Full Training Epoch 2112/5000, Avg Loss: 4.8706
Full Training Epoch 2113/5000, Avg Loss: 4.8697
Full Training Epoch 2114/5000, Avg Loss: 4.8761
Full Training Epoch 2115/5000, Avg Loss: 4.8674
Full Training Epoch 2116/5000, Avg Loss: 4.8662
Full Training Epoch 2117/5000, Avg Loss: 4.8660
Full Training Epoch 2118/5000, Avg Loss: 4.8658
Full Training Epoch 2119/5000, Avg Loss: 4.8656
Full Training Epoch 2120/5000, Avg Loss: 4.8656
Full Training Epoch 2121/5000, Avg Loss: 4.8655
Full Training Epoch 2122/5000, Avg Loss: 4.8656
Full Training Epoch 2123/5000, Avg Loss: 4.8738
Full Training Epoch 2124/5000, Avg Loss: 4.8957
Full Training Epoch 2125/5000, Avg Loss: 4.8717
Full Training Epoch 2126/5000, Avg Loss: 4.8664
Full Training Epoch 2127/5000, Avg Loss: 4.8662
Full Training Epoch 2128/5000, Avg Loss: 4.8677
Full Training Epoch 2129/5000, Avg Loss: 4.8656
Full Training Epoch 2130/5000, Avg Loss: 4.8655
Full Training Epoch 2131/5000, Avg Loss: 4.8655
Full Training Epoch 2132/5000, Avg Loss: 4.8655
Full Training Epoch 2133/5000, Avg Loss: 4.8654
Full Training Epoch 2134/5000, Avg Loss: 4.8798
Full Training Epoch 2135/5000, Avg Loss: 4.9612
Full Training Epoch 2136/5000, Avg Loss: 4.8734
Full Training Epoch 2137/5000, Avg Loss: 4.8683
Full Training Epoch 2138/5000, Avg Loss: 4.8670
Full Training Epoch 2139/5000, Avg Loss: 4.8667
Full Training Epoch 2140/5000, Avg Loss: 4.8663
Full Training Epoch 2141/5000, Avg Loss: 4.8680
Full Training Epoch 2142/5000, Avg Loss: 4.8707
Full Training Epoch 2143/5000, Avg Loss: 4.8681
Full Training Epoch 2144/5000, Avg Loss: 4.9020
Full Training Epoch 2145/5000, Avg Loss: 4.8929
Full Training Epoch 2146/5000, Avg Loss: 4.8689
Full Training Epoch 2147/5000, Avg Loss: 4.8661
Full Training Epoch 2148/5000, Avg Loss: 4.8658
Full Training Epoch 2149/5000, Avg Loss: 4.8656
Full Training Epoch 2150/5000, Avg Loss: 4.8656
Full Training Epoch 2151/5000, Avg Loss: 4.8655
Full Training Epoch 2152/5000, Avg Loss: 4.8655
Full Training Epoch 2153/5000, Avg Loss: 4.8656
Full Training Epoch 2154/5000, Avg Loss: 4.8656
Full Training Epoch 2155/5000, Avg Loss: 4.8657
Full Training Epoch 2156/5000, Avg Loss: 4.9342
Full Training Epoch 2157/5000, Avg Loss: 4.8797
Full Training Epoch 2158/5000, Avg Loss: 4.8673
Full Training Epoch 2159/5000, Avg Loss: 4.8661
Full Training Epoch 2160/5000, Avg Loss: 4.8785
Full Training Epoch 2161/5000, Avg Loss: 4.8961
Full Training Epoch 2162/5000, Avg Loss: 4.8708
Full Training Epoch 2163/5000, Avg Loss: 4.8709
Full Training Epoch 2164/5000, Avg Loss: 4.8665
Full Training Epoch 2165/5000, Avg Loss: 4.8660
Full Training Epoch 2166/5000, Avg Loss: 4.8658
Full Training Epoch 2167/5000, Avg Loss: 4.8658
Full Training Epoch 2168/5000, Avg Loss: 4.8656
Full Training Epoch 2169/5000, Avg Loss: 4.8658
Full Training Epoch 2170/5000, Avg Loss: 4.8696
Full Training Epoch 2171/5000, Avg Loss: 4.9189
Full Training Epoch 2172/5000, Avg Loss: 4.8743
Full Training Epoch 2173/5000, Avg Loss: 4.8671
Full Training Epoch 2174/5000, Avg Loss: 4.8661
Full Training Epoch 2175/5000, Avg Loss: 4.8658
Full Training Epoch 2176/5000, Avg Loss: 4.8656
Full Training Epoch 2177/5000, Avg Loss: 4.8656
Full Training Epoch 2178/5000, Avg Loss: 4.8656
Full Training Epoch 2179/5000, Avg Loss: 4.8654
Full Training Epoch 2180/5000, Avg Loss: 4.8654
Full Training Epoch 2181/5000, Avg Loss: 4.8654
Full Training Epoch 2182/5000, Avg Loss: 4.8654
Full Training Epoch 2183/5000, Avg Loss: 4.8653
Full Training Epoch 2184/5000, Avg Loss: 4.8654
Full Training Epoch 2185/5000, Avg Loss: 4.8654
Full Training Epoch 2186/5000, Avg Loss: 4.8657
Full Training Epoch 2187/5000, Avg Loss: 4.9010
Full Training Epoch 2188/5000, Avg Loss: 4.9438
Full Training Epoch 2189/5000, Avg Loss: 4.8808
Full Training Epoch 2190/5000, Avg Loss: 4.8695
Full Training Epoch 2191/5000, Avg Loss: 4.8677
Full Training Epoch 2192/5000, Avg Loss: 4.8663
Full Training Epoch 2193/5000, Avg Loss: 4.8664
Full Training Epoch 2194/5000, Avg Loss: 4.8675
Full Training Epoch 2195/5000, Avg Loss: 4.8728
Full Training Epoch 2196/5000, Avg Loss: 4.8687
Full Training Epoch 2197/5000, Avg Loss: 4.8725
Full Training Epoch 2198/5000, Avg Loss: 4.8691
Full Training Epoch 2199/5000, Avg Loss: 4.8882
Full Training Epoch 2200/5000, Avg Loss: 4.8813
Full Training Epoch 2201/5000, Avg Loss: 4.8681
Full Training Epoch 2202/5000, Avg Loss: 4.8663
Full Training Epoch 2203/5000, Avg Loss: 4.8660
Full Training Epoch 2204/5000, Avg Loss: 4.8676
Full Training Epoch 2205/5000, Avg Loss: 4.8920
Full Training Epoch 2206/5000, Avg Loss: 4.8828
Full Training Epoch 2207/5000, Avg Loss: 4.8673
Full Training Epoch 2208/5000, Avg Loss: 4.8659
Full Training Epoch 2209/5000, Avg Loss: 4.8657
Full Training Epoch 2210/5000, Avg Loss: 4.8655
Full Training Epoch 2211/5000, Avg Loss: 4.8655
Full Training Epoch 2212/5000, Avg Loss: 4.8655
Full Training Epoch 2213/5000, Avg Loss: 4.8655
Full Training Epoch 2214/5000, Avg Loss: 4.8658
Full Training Epoch 2215/5000, Avg Loss: 4.9231
Full Training Epoch 2216/5000, Avg Loss: 4.8965
Full Training Epoch 2217/5000, Avg Loss: 4.8871
Full Training Epoch 2218/5000, Avg Loss: 4.8702
Full Training Epoch 2219/5000, Avg Loss: 4.8667
Full Training Epoch 2220/5000, Avg Loss: 4.8661
Full Training Epoch 2221/5000, Avg Loss: 4.8658
Full Training Epoch 2222/5000, Avg Loss: 4.8657
Full Training Epoch 2223/5000, Avg Loss: 4.8656
Full Training Epoch 2224/5000, Avg Loss: 4.8656
Full Training Epoch 2225/5000, Avg Loss: 4.8656
Full Training Epoch 2226/5000, Avg Loss: 4.8657
Full Training Epoch 2227/5000, Avg Loss: 4.8656
Full Training Epoch 2228/5000, Avg Loss: 4.8659
Full Training Epoch 2229/5000, Avg Loss: 4.8656
